;race_id;horse_place;horse_number;horse_name;horse_sex;horse_age;horse_jockey_driver;horse_time;horse_time_per_km;distance_to_first_horse;horse_won;race_distance;ground_conditions;race_type;type_of_track;rail
4809;202303_733;6;7;GULF;F;4;Journiac H.;0.0;0.0;3/4 L;0;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4810;202303_733;7;5;MACUN;M;4;Mendizabal I.;0.0;0.0;ENCOLURE;0;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4811;202303_734;1;3;JAMAICAIN;H;4;Grasset M.;195.41;75.9;;1;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
4812;202303_734;2;1;JAGUAR DU LONDEL;H;4;Brossard D.;195.81;76.0;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
4813;202303_734;3;12;JOSS AIMEF;H;4;Audebert E.;195.9;76.1;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
4814;202303_734;4;4;JUNO ELLIS;F;4;Gazengel C.;196.35;76.3;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
4815;202303_734;5;5;JIMMY THORP;M;4;Clozier F.;196.35;76.3;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
4816;202303_734;6;10;JEANNE D'AUTHISE;F;4;Vimond N.;196.71;76.4;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
4817;202303_734;7;9;JENA JOSSELYN;F;4;Cabos V.;197.43;76.7;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
4818;202303_735;1;2;KIT DE CERISY;M;3;Guyon M.;0.0;0.0;;1;1300;Terrain_Standard;Plat;Sable fibré;Corde à droite
4819;202303_735;2;3;EMPATHIC;M;3;Soumillon C.;0.0;0.0;CTE ENC.;0;1300;Terrain_Standard;Plat;Sable fibré;Corde à droite
4820;202303_735;3;4;GOEVA;F;3;Crastus A.;0.0;0.0;ENCOLURE;0;1300;Terrain_Standard;Plat;Sable fibré;Corde à droite
4821;202303_735;4;7;NAJWAA;F;3;Demuro C.;0.0;0.0;TETE;0;1300;Terrain_Standard;Plat;Sable fibré;Corde à droite
4822;202303_735;5;5;PINK PONG;F;3;Barzalona M.;0.0;0.0;1 L;0;1300;Terrain_Standard;Plat;Sable fibré;Corde à droite
4823;202303_735;6;1;MAJOR OAK;H;3;Mendizabal I.;0.0;0.0;1/2 L;0;1300;Terrain_Standard;Plat;Sable fibré;Corde à droite
4824;202303_736;1;7;EDELZWIKER;H;9;Abrivard Mlle J. M.;220.95;74.9;;1;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
4825;202303_736;2;5;GAETAN;H;7;Ambrogio Mlle G.;221.49;75.7;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
4826;202303_736;3;3;GITANE DES MARAIS;F;7;Metzemaekers Mme I.;221.95;75.9;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
4827;202303_736;4;9;ESCOUBLAC;H;9;Terme P.;222.36;75.4;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
4828;202303_736;5;8;FRENCH GOLD;H;8;Prudhon T.;222.91;75.6;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
4829;202303_736;6;2;FERGUIE DE BIEVRE;F;8;Feltesse M.;223.25;76.3;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
4830;202303_736;7;4;GASTON DE L'ANTE;H;7;Mlle Jousset E.;223.85;76.5;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
4831;202303_737;1;14;NEW PRESIDENT;H;6;Beaurain T.;0.0;0.0;;1;3900;Terrain_Collant;Haies;Herbe;Corde à gauche
4832;202303_737;2;12;ROCK AND ROLL;H;5;Le Clerc B.;0.0;0.0;10 L;0;3900;Terrain_Collant;Haies;Herbe;Corde à gauche
4833;202303_737;3;8;SIX ONE;H;6;Zuliani A.;0.0;0.0;1 L;0;3900;Terrain_Collant;Haies;Herbe;Corde à gauche
4834;202303_737;4;11;CHICHI DE LA VEGA;H;6;Philipperon L.;0.0;0.0;CTE ENC.;0;3900;Terrain_Collant;Haies;Herbe;Corde à gauche
4835;202303_737;5;10;GARRYGAL;H;7;Desvaux A.;0.0;0.0;2 L 1/2;0;3900;Terrain_Collant;Haies;Herbe;Corde à gauche
4836;202303_737;6;15;ISPANO STAR;H;5;Charron J.;0.0;0.0;NEZ;0;3900;Terrain_Collant;Haies;Herbe;Corde à gauche
4837;202303_737;7;16;DENTOR DES OBEAUX;H;7;Jouin O.;0.0;0.0;6 L;0;3900;Terrain_Collant;Haies;Herbe;Corde à gauche
4838;202303_738;1;16;GALIBOT DE L'ISOP;H;7;Charriaud S.;202.71;76.5;;1;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
4839;202303_738;2;8;GALAXIE LIMOUSINE;F;7;Pasqualini C.;203.16;77.4;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
4840;202303_738;3;4;HELLO DU MOULIN;H;6;Langlois C.;203.36;77.5;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
4841;202303_738;4;5;HABIE JULINO;F;6;Martin Th.;203.53;77.5;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
4842;202303_738;5;7;GRANIT D'AUVILLIER;H;7;Deschamp L.;204.48;77.9;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
4843;202303_738;6;10;ELIZA BELLA;F;9;Bosque T.;205.6;77.6;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
4844;202303_738;7;12;FAMOUS DANCER;H;8;Bakker H. C.;205.81;77.7;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
4845;202303_739;1;12;ECLAIR DE BABEL;H;9;Jaegler F.;219.52;77.7;;1;2800;Terrain_Bon;Attelé;Cendrée;Corde à droite
4846;202303_739;2;6;ECLAT DE RANCHVAL;H;9;Fedry B.;219.68;77.8;;0;2800;Terrain_Bon;Attelé;Cendrée;Corde à droite
4847;202303_739;3;7;FOREVERMOKO;H;8;Acker Y.;219.74;77.8;;0;2800;Terrain_Bon;Attelé;Cendrée;Corde à droite
4848;202303_739;4;9;FAUCON JOYEUX;H;8;Laboutique S.;219.78;77.8;;0;2800;Terrain_Bon;Attelé;Cendrée;Corde à droite
4849;202303_739;5;10;GODWIN DJOC;H;7;Courcelles R.;219.94;77.9;;0;2800;Terrain_Bon;Attelé;Cendrée;Corde à droite
4850;202303_740;1;10;CIVNYAN;H;4;Crastus A.;0.0;0.0;;1;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4851;202303_740;2;9;SHANGHAI SPIRIT;H;4;Soumillon C.;0.0;0.0;ENCOLURE;0;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4852;202303_740;3;2;AK ISHAN;H;4;Santiago Mlle D.;0.0;0.0;2 L 1/2;0;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4853;202303_740;4;1;DROVKA;F;4;Barzalona M.;0.0;0.0;1 L 1/4;0;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4854;202303_740;5;7;SIXUNION;H;4;Bourgeais A.;0.0;0.0;CTE ENC.;0;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4855;202303_740;6;5;LADY LOU;F;4;Etienne E.;0.0;0.0;1 L 1/4;0;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4856;202303_740;7;6;VYBORG;M;4;Duporte Mlle A.;0.0;0.0;1/2 L;0;2400;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
4857;202303_741;1;1;HARRY BROWN;H;6;De Giles F.;0.0;0.0;;1;Country;Terrain_Lourd;Cross;Herbe;Corde à gauche
4858;202303_741;2;2;BUTTERFLY DU MOU;H;12;Jouin O.;0.0;0.0;4 L;0;Country;Terrain_Lourd;Cross;Herbe;Corde à gauche
4859;202303_741;3;6;CHORAIL DEBELAIR;H;6;De Chitray A.;0.0;0.0;6 L;0;Country;Terrain_Lourd;Cross;Herbe;Corde à gauche
4860;202303_741;4;5;POKER DE BALLON;H;10;Lajon W.;0.0;0.0;10 L;0;Country;Terrain_Lourd;Cross;Herbe;Corde à gauche
4861;202303_741;5;7;CAMERISE;F;7;Dory L. P.;0.0;0.0;15 L;0;Country;Terrain_Lourd;Cross;Herbe;Corde à gauche
4862;202303_741;6;4;ABBAREZT;H;9;Thomas Dam.;0.0;0.0;LOIN;0;Country;Terrain_Lourd;Cross;Herbe;Corde à gauche
4863;202303_742;1;2;REBEL ANGEL;F;3;Guyon M.;0.0;0.0;;1;2200;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4864;202303_742;2;1;MANDEGA;M;3;Velon Mlle M.;0.0;0.0;CTE ENC.;0;2200;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4865;202303_742;3;3;ROYAL POST OFFICE;H;3;Trullier T.;0.0;0.0;1 L 1/2;0;2200;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4866;202303_742;3;4;BASSOON;M;3;Murzabayev B.;0.0;0.0;DEAD-HEAT;0;2200;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4867;202303_742;5;9;OCTOBER CHOPE;F;3;Hardouin E.;0.0;0.0;CTE TETE;0;2200;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4868;202303_742;6;6;MAELO MALPIC;H;3;Bazire P.;0.0;0.0;7 L;0;2200;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4869;202303_742;7;8;MAN OF HOPE;M;3;Moisan J.;0.0;0.0;11 L;0;2200;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4870;202303_743;1;7;KING BABEL;M;3;Ouvrie F.;185.48;75.7;;1;2450;Terrain_Bon;Attelé;Sable;Corde à droite
4871;202303_743;2;2;KENYA D'HERFRAIE;M;3;Thomain Cl.;185.51;75.7;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
4872;202303_743;3;4;KENTUCKY SAM;M;3;Houel Pie.;185.72;75.8;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
4873;202303_743;4;6;KURT ANGELO;H;3;Rochard B.;186.18;76.0;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
4874;202303_743;5;8;KRAPO LILA;M;3;Maillard A. G.;186.59;76.2;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
4875;202303_743;6;9;KING OF DAY;M;3;Lebouteiller J.;186.71;76.2;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
4876;202303_743;7;3;KAJAGOOGOO;H;3;Abrivard L.;187.91;76.7;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
4877;202303_744;1;1;KRONOS DE TROIS;H;3;Mottier M.;0.0;0.0;;1;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
4878;202303_744;2;9;KEOPS DE CASTELLE;M;3;Rebeche A.;0.0;0.0;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
4879;202303_744;3;5;KALINKA DE BOMO;F;3;Thierry C.;0.0;0.0;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
4880;202303_744;4;3;KETTY WINNER AS;F;3;Heslouin Ch.;0.0;0.0;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
4881;202303_744;5;8;KEPI DES MONTS;M;3;Coignard M.;0.0;0.0;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
4882;202303_744;6;14;KROC DES CARREAUX;M;3;Belloche P.;0.0;0.0;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
4883;202303_744;7;10;KATALEYA DU VARLET;F;3;Dupuis M.;0.0;0.0;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
4884;202303_745;1;12;KADIRA MESLOISE;F;3;Lebourgeois Y.;215.76;75.7;;1;2850;Terrain_Bon;Attelé;Machefer;Corde à gauche
4885;202303_745;2;13;KILLER QUEEN;F;3;Lamy A.;216.08;75.8;;0;2850;Terrain_Bon;Attelé;Machefer;Corde à gauche
4886;202303_745;3;5;KESERASERA;F;3;Lagadeuc F.;216.2;75.9;;0;2850;Terrain_Bon;Attelé;Machefer;Corde à gauche
4887;202303_745;4;7;KISS ME BEJI;F;3;Thomain D.;216.9;76.1;;0;2850;Terrain_Bon;Attelé;Machefer;Corde à gauche
4888;202303_745;5;1;KETTY ANGOT;F;3;Bossuet F. P.;216.96;76.1;;0;2850;Terrain_Bon;Attelé;Machefer;Corde à gauche
4889;202303_745;6;2;KASBAH PERRINE;F;3;Rochard B.;219.46;77.0;;0;2850;Terrain_Bon;Attelé;Machefer;Corde à gauche
4890;202303_745;7;10;KANTARELLINA CHIC;F;3;Mottier M.;233.4;81.9;;0;2850;Terrain_Bon;Attelé;Machefer;Corde à gauche
4891;202303_746;1;11;LA PELEMOISE;F;4;Oger Mlle L.;0.0;0.0;;1;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
4892;202303_746;2;4;BONNY GLITTERS;F;4;Berto M.;0.0;0.0;1 L;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
4893;202303_746;3;7;ENDLESS CHAIN;F;4;Delalande M.;0.0;0.0;1/4 L;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
4894;202303_746;4;3;SIBAWAYH;F;4;Barille Y.;0.0;0.0;4 L;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
4895;202303_746;5;8;GLOBAL CONTEXT;F;4;Armand L.;0.0;0.0;CTE TETE;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
4896;202303_746;6;9;GARDEN CREEK;H;4;Delaunay Jor.;0.0;0.0;1 L 1/2;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
4897;202303_746;7;6;STAR LUCE;F;4;Marquette Max.;0.0;0.0;NEZ;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
4898;202303_747;1;2;GIULIA SNOB;F;7;Tijou M.;217.21;74.3;;1;2925;Terrain_Bon;Monté;Sable;Corde à gauche
4899;202303_747;2;8;EMILIANO ZAPATA;H;9;Callier Mlle E.;217.4;73.7;;0;2925;Terrain_Bon;Monté;Sable;Corde à gauche
4900;202303_747;3;9;DOTTARUS;H;10;Seguin Q.;217.5;73.7;;0;2925;Terrain_Bon;Monté;Sable;Corde à gauche
4901;202303_747;4;7;CORPS ET AME;H;11;Gendrot A.;217.56;73.7;;0;2925;Terrain_Bon;Monté;Sable;Corde à gauche
4902;202303_747;5;6;DOLLAR DU PLAIN;H;10;Verva Pie. Y.;220.49;74.7;;0;2925;Terrain_Bon;Monté;Sable;Corde à gauche
4903;202303_747;6;1;GLOBAL WARRIOR;H;8;Salamani Mme Cél.;220.81;75.5;;0;2925;Terrain_Bon;Monté;Sable;Corde à gauche
4904;202303_747;7;4;FURYO;H;8;Gout Mlle L.;232.82;79.6;;0;2925;Terrain_Bon;Monté;Sable;Corde à gauche
4905;202303_748;1;7;GAMAY DE L'ITON;M;7;Lagadeuc F.;195.38;72.4;;1;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
4906;202303_748;2;12;FALCO D'HAVAROCHE;H;8;Raffin E.;195.87;72.5;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
4907;202303_748;3;16;GALA TEJY;M;7;Chalon Th.;195.98;72.6;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
4908;202303_748;4;13;FAKIR DE MAHEY;M;8;Mottier M.;196.84;72.9;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
4909;202303_748;5;5;DEESSE NOIRE;F;10;Verva Pie. Y.;197.01;73.0;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
4910;202303_748;6;3;FLAYA KALOUMA;F;8;Pou Pou G. A.;197.06;73.0;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
4911;202303_748;7;2;FLOWER BALL;F;8;Bazire J. M.;197.1;73.0;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
4912;202303_749;1;1;HARRY WAY;H;3;Pasquier S.;0.0;0.0;;1;2100;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4913;202303_749;2;3;WINTER PUDDING;M;3;Bachelot T.;0.0;0.0;1 L;0;2100;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4914;202303_749;3;2;BACK TO BLACK;M;3;Lecoeuvre C.;0.0;0.0;3/4 L;0;2100;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4915;202303_749;4;5;CTE D'ESCARBAGNAS;M;3;Murzabayev B.;0.0;0.0;TETE;0;2100;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4916;202303_749;5;8;IMMENSITUDE;F;3;Soumillon C.;0.0;0.0;CTE TETE;0;2100;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4917;202303_749;6;4;MONONOF;M;3;Bazire P.;0.0;0.0;ENCOLURE;0;2100;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4918;202303_749;7;6;SIRTAKI;M;3;Mosse G.;0.0;0.0;20 L;0;2100;Terrain_TrèsSouple;Plat;Herbe;Corde à gauche
4919;202303_750;1;7;ROSARIO BARON;H;6;Clerc Le B.;0.0;0.0;;1;4400;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
4920;202303_750;2;4;SUROIT;H;9;Bartos J.;0.0;0.0;3 L;0;4400;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
4921;202303_750;3;1;FIGUERO;H;8;Zuliani A.;0.0;0.0;3 L 1/2;0;4400;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
4922;202303_750;4;9;STARLET DU MESNIL;F;6;De Giles F.;0.0;0.0;6 L;0;4400;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
4923;202303_750;5;8;GESSY RAISELLE;F;5;Charron J.;0.0;0.0;3 L 1/2;0;4400;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
4924;202303_750;6;3;YOUTWO GLASS;H;6;Beaurain T.;0.0;0.0;3 L;0;4400;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
4925;202303_750;7;2;POLY GRANDCHAMP;H;11;Lestrade B.;0.0;0.0;1 L 1/4;0;4400;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
4926;202303_751;1;8;HUBERUS;H;6;Fleury Ton.;182.66;76.1;;1;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
4927;202303_751;2;6;HEIDI DU BISET;F;6;Fossey A. M.;183.17;76.3;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
4928;202303_751;3;9;HYOU LOLALYS;F;6;Danielo B.;183.24;76.4;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
4929;202303_751;4;1;HORCHATA;F;6;Courval P.;183.3;76.4;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
4930;202303_751;5;3;HITA SANTIGNY;F;6;Audebert L.;183.83;76.6;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
4931;202303_751;6;10;HARRISON GEDE;H;6;Guillemin A.;184.1;76.7;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
4932;202303_751;7;14;HELICIO BELLO;H;6;Thiefaine D.;184.25;76.8;;0;2400;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
4933;202303_752;1;6;HOOLIGAN;H;8;De Giles F.;0.0;0.0;;1;3800;Terrain_Collant;Haies;Gazon;Corde à gauche
4934;202303_752;2;3;KASH COEUR DEROCHE;H;6;Richard G.;0.0;0.0;2 L;0;3800;Terrain_Collant;Haies;Gazon;Corde à gauche
4935;202303_752;3;2;MASTER NONANTAIS;H;5;Lestrade B.;0.0;0.0;20 L;0;3800;Terrain_Collant;Haies;Gazon;Corde à gauche
4936;202303_752;4;5;AULKO;H;5;Bonsergent M.;0.0;0.0;9 L;0;3800;Terrain_Collant;Haies;Gazon;Corde à gauche
4937;202303_752;5;4;GARASIL;H;10;Masure G.;0.0;0.0;15 L;0;3800;Terrain_Collant;Haies;Gazon;Corde à gauche
4938;202303_753;1;5;SHARP RISE;H;3;Roussel Léo;0.0;0.0;;1;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4939;202303_753;2;12;ZEPHYR DE LA MARE;M;3;Barille Y.;0.0;0.0;1/2 L;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4940;202303_753;3;11;KROKODILE DUNDEE;H;3;Alexandre Roussel;0.0;0.0;2 L;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4941;202303_753;4;13;VILLA MELANA;F;3;Guitraud C.;0.0;0.0;2 L;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4942;202303_753;5;1;WHITE GLORY;H;3;Bourgeais A.;0.0;0.0;ENCOLURE;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4943;202303_753;6;9;MAGIC STARS;F;3;Planque S.;0.0;0.0;ENCOLURE;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4944;202303_753;7;2;CAMAVINGA;H;3;Blanchouin T.;0.0;0.0;1 L;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4945;202303_754;1;2;VIRIATUS;M;3;Orani Ant.;0.0;0.0;;1;1700;Terrain_Bon;Plat;Herbe;Corde à gauche
4946;202303_754;2;9;PIENSA EN MI;F;3;Piccone T.;0.0;0.0;1 L;0;1700;Terrain_Bon;Plat;Herbe;Corde à gauche
4947;202303_754;3;6;EDALA;F;3;Eyquem Jb.;0.0;0.0;2 L 1/2;0;1700;Terrain_Bon;Plat;Herbe;Corde à gauche
4948;202303_754;4;4;PATTOLO;H;3;Grandin M.;0.0;0.0;4 L;0;1700;Terrain_Bon;Plat;Herbe;Corde à gauche
4949;202303_754;5;5;COLBY CHOP;H;3;Ruis S.;0.0;0.0;CTE TETE;0;1700;Terrain_Bon;Plat;Herbe;Corde à gauche
4950;202303_754;6;7;ALMOND CHOUQUETTE;F;3;Crastus A.;0.0;0.0;CTE TETE;0;1700;Terrain_Bon;Plat;Herbe;Corde à gauche
4951;202303_754;7;3;SPIRIT GREY;H;3;Legras G.;0.0;0.0;ENCOLURE;0;1700;Terrain_Bon;Plat;Herbe;Corde à gauche
4952;202303_755;1;12;ILTON DU BRAY;H;5;Raffin E.;216.49;76.0;;1;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
4953;202303_755;2;9;IDEFIX HERBLINAIE;H;5;Boisnard Ch.;216.53;76.0;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
4954;202303_755;3;1;ISIS DE CALVI;F;5;Congard R.;216.54;76.0;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
4955;202303_755;4;11;IMPACTS LUDOIS;H;5;Migaud S.;218.9;76.8;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
4956;202303_755;5;5;INSTIGATEUR;H;5;Guibout J. P.;219.19;76.9;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
4957;202303_756;1;9;HERODION;H;7;Trullier T.;0.0;0.0;;1;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
4958;202303_756;2;6;ETEL DU NINIAN;F;5;Lebouc Hug.;0.0;0.0;3/4 L;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
4959;202303_756;3;16;DOS DE MAYO;H;5;Guyon M.;0.0;0.0;TETE;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
4960;202303_756;4;8;PAINT IT BLACK;H;5;Santiago Mlle D.;0.0;0.0;3/4 L;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
4961;202303_756;5;10;RIVE JOY;H;4;Journiac H.;0.0;0.0;CTE TETE;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
4962;202303_756;6;11;ACHKI;H;8;Bachelot T.;0.0;0.0;2 L 1/2;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
4963;202303_756;7;14;BERYL THE PERIL;F;5;Tison Mlle S.;0.0;0.0;3/4 L;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
4964;202303_757;1;4;BONAPARTE SIZING;H;9;Guyon M.;0.0;0.0;;1;3000;Terrain_Souple;Plat;Herbe;Corde à gauche
4965;202303_757;2;2;BARBADIN;H;6;Journiac H.;0.0;0.0;1/2 L;0;3000;Terrain_Souple;Plat;Herbe;Corde à gauche
4966;202303_757;3;6;MDRACAFEU;H;8;Demuro C.;0.0;0.0;1/2 L;0;3000;Terrain_Souple;Plat;Herbe;Corde à gauche
4967;202303_757;4;3;SRIDEDGREEN;H;7;Piccone T.;0.0;0.0;1 L 3/4;0;3000;Terrain_Souple;Plat;Herbe;Corde à gauche
4968;202303_757;5;1;MYKISS;H;6;Bachelot T.;0.0;0.0;TETE;0;3000;Terrain_Souple;Plat;Herbe;Corde à gauche
4969;202303_757;6;10;ANECDOTIC;M;7;Angius Gio.;0.0;0.0;1 L 1/2;0;3000;Terrain_Souple;Plat;Herbe;Corde à gauche
4970;202303_757;7;7;APSARAYA;F;4;Chuette Mlle S.;0.0;0.0;1/2 L;0;3000;Terrain_Souple;Plat;Herbe;Corde à gauche
4971;202303_758;1;5;SHARP RISE;H;3;Roussel Léo;0.0;0.0;;1;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4972;202303_758;2;12;ZEPHYR DE LA MARE;M;3;Barille Y.;0.0;0.0;1/2 L;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4973;202303_758;3;11;KROKODILE DUNDEE;H;3;Alexandre Roussel;0.0;0.0;2 L;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4974;202303_758;4;13;VILLA MELANA;F;3;Guitraud C.;0.0;0.0;2 L;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4975;202303_758;5;1;WHITE GLORY;H;3;Bourgeais A.;0.0;0.0;ENCOLURE;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4976;202303_758;6;9;MAGIC STARS;F;3;Planque S.;0.0;0.0;ENCOLURE;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4977;202303_758;7;2;CAMAVINGA;H;3;Blanchouin T.;0.0;0.0;1 L;0;2400;Terrain_Lourd;Plat;Herbe;Corde à gauche
4978;202303_759;1;7;JESSIE METEOR;F;4;Delacour G.;208.37;77.2;;1;2700;Terrain_Bon;Attelé;Sable;Corde à gauche
4979;202303_759;2;12;JASMINE D'AMOUR;F;4;Baude S.;208.72;77.3;;0;2700;Terrain_Bon;Attelé;Sable;Corde à gauche
4980;202303_759;3;13;JAZZY D'AUVRECY;F;4;Dersoir J. L. Cl.;208.74;77.3;;0;2700;Terrain_Bon;Attelé;Sable;Corde à gauche
4981;202303_759;4;3;JAPPIE DES RACQUES;F;4;Jouve G.;208.85;77.4;;0;2700;Terrain_Bon;Attelé;Sable;Corde à gauche
4982;202303_759;5;5;JASETTE DE ROCHE;F;4;Lecanu F.;208.87;77.4;;0;2700;Terrain_Bon;Attelé;Sable;Corde à gauche
4983;202303_759;6;1;JULIENA BLUE;F;4;Favris A.;209.15;77.5;;0;2700;Terrain_Bon;Attelé;Sable;Corde à gauche
4984;202303_759;7;10;JUVENILE;F;4;Barassin B.;209.46;77.6;;0;2700;Terrain_Bon;Attelé;Sable;Corde à gauche
4985;202303_760;1;5;EPI DES VAUX;H;9;Cordeau D. E.;153.79;75.0;;1;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
4986;202303_760;2;10;GLASGOW RANGERS;H;7;Feltesse M.;154.42;75.3;;0;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
